"SING1005_P1_sing_V2_mask_DG_06-29-2021_L.csv","SING10065_P2_sing_V2_nomask_DG_08-10-2023_R.csv","SING10065_P2_sing_V7_nomask_DG_09-12-2023_R.csv","SING10066_P2_sing_V2_nomask_AP_08-10-2023_L.csv","SING10066_P2_sing_V7_nomask_AP_09-08-2023_R.csv","SING10068_P2_sing_V2_nomask_AP_08-11-2023_L.csv","SING10068_P2_sing_V7_nomask_AP_09-08-2023_L.csv","SING10069_P2_sing_V2_nomask_CB_08-10-2023_R.csv","SING10069_P2_sing_V7_nomask_CB_09-13-2023_R.csv","SING1006_P1_sing_V2_mask_DG_06-03-2021_L.csv","SING11071_P2_playlist_V2_nomask_CB_09-15-2023_R.csv","SING11071_P2_playlist_V7_nomask_CB_10-18-2023_R.csv","SING11072_P2_playlist_V2_nomask_AP_09-18-2023_R.csv","SING11072_P2_playlist_V7_nomask_AP_10-13-2023_L.csv","SING11073_P2_playlist_V2_nomask_AP_09-15-2023_R.csv","SING11073_P2_playlist_V7_nomask_AP_10-16-2023_L.csv","SING11074_P2_playlist_V2_nomask_CB_09-19-2023_R.csv","SING11074_P2_playlist_V7_nomask_CB_10-18-2023_R.csv","SING11075_P2_playlist_V2_nomask_CB_09-19-2023_R.csv","SING11075_P2_playlist_V7_nomask_CB_10-13-2023_R.csv","SING12076_P2_karaoke_V2_nomask_DG_10-06-2023_R.csv","SING12076_P2_karaoke_V7_nomask_DG_11-03-2023_R.csv","SING12077_P2_karaoke_V2_nomask_DG_10-05-2023_R.csv","SING12077_P2_karaoke_V7_nomask_DG_11-08-2023_R.csv","SING12079_P2_karaoke_V2_nomask_CB_10-06-2023_R.csv","SING12079_P2_karaoke_V7_nomask_CB_11-06-2023_R.csv","SING12080_P2_karaoke_V2_nomask_AP_10-05-2023_L.csv","SING12080_P2_karaoke_V7_nomask_DG_11-06-2023_R.csv","SING12081_P2_karaoke_V2_nomask_DG_10-06-2023_R.csv","SING12081_P2_karaoke_V7_nomask_DG_11-02-2023_R.csv","SING13082_P2_karaoke_V2_nomask_AP_01-26-2024_R.csv","SING13082_P2_karaoke_V7_nomask_AP_02-28-2024_R.csv","SING13083_P2_karaoke_V2_nomask_CB_01-31-2024_L.csv","SING13083_P2_karaoke_V7_nomask_CB_02-29-2024_R.csv","SING13085_P2_karaoke_V2_nomask_AP_01-26-2024_L.csv","SING13085_P2_karaoke_V7_nomask_AP_02-29-2024_R.csv","SING13088_P2_karaoke_V2_nomask_CB_01-29-2024_L.csv","SING13088_P2_karaoke_V7_nomask_CB_03-01-2024_R.csv","SING14089_P2_sing_V2_nomask_CB_04-09-2024_L.csv","SING14089_P2_sing_V7_nomask_CB_05-06-2024_R.csv","SING14092_P2_sing_V2_nomask_JN_04-04-2024_R.csv","SING14092_P2_sing_V7_nomask_JN_05-02-2024_R.csv","SING14093_P2_sing_V2_nomask_DG_04-05-2024_R.csv","SING14093_P2_sing_V7_nomask_DG_05-06-2024_R.csv","SING14098_P2_sing_V2_nomask_DG_04-05-2024_R.csv","SING14098_P2_sing_V7_nomask_DG_05-07-2024_R.csv","SING14099_P2_sing_V2_nomask_DG_04-09-2024_R.csv","SING14099_P2_sing_V7_nomask_DG_05-08-2024_R.csv","SING15095_P2_playlist_V2_nomask_JN_04-29-2024_L.csv","SING15095_P2_playlist_V7_nomask_JN_05-31-2024_L.csv","SING15101_P2_playlist_V2_nomask_JN_04-26-2024_L.csv","SING15101_P2_playlist_V7_nomask_JN_05-31-2024_L.csv","SING15104_P2_playlist_V2_nomask_AP_04-29-2024_L.csv","SING15104_P2_playlist_V7_nomask_AP_05-28-2024_L.csv","SING15106_P2_playlist_V2_nomask_AP_04-30-2024_L.csv","SING15106_P2_playlist_V7_nomask_AP_05-28-2024_R.csv","SING16096_P2_jukebox_V2_nomask_CB_05-22-2024_L.csv","SING16096_P2_jukebox_V7_nomask_CB_07-01-2024_R.csv","SING16097_P2_jukebox_V2_nomask_CB_05-22-2024_L.csv","SING16108_P2_jukebox_V2_nomask_JN_05-29-2024_L.csv","SING16108_P2_jukebox_V7_nomask_JN_06-26-2024_L.csv","SING16110_P2_jukebox_V2_nomask_CB_05-23-2024_L.csv","SING16110_P2_jukebox_V7_nomask_CB_06-27-2024_L.csv","SING17112_P2_sing_V2_nomask_DG_06-14-2024_R.csv","SING17112_P2_sing_V7_nomask_DG_07-19-2024_R.csv","SING17113_P2_sing_V2_nomask_DG_06-17-2024_R.csv","SING17113_P2_sing_V7_nomask_DG_07-15-2024_R.csv","SING17114_P2_sing_V2_nomask_JN_06-18-2024_L.csv","SING17114_P2_sing_V7_nomask_JN_07-17-2024_R.csv","SING17115_P2_sing_V2_nomask_DG_06-17-2024_R.csv","SING17115_P2_sing_V7_nomask_DG_07-19-2024_R.csv","SING17117_P2_sing_V2_nomask_CB_06-20-2024_R.csv","SING17117_P2_sing_V7_nomask_CB_07-17-2024_R.csv","SING18116_P2_karaoke_V2_nomask_AP_07-31-2024_L.csv","SING18116_P2_karaoke_V7_nomask_AP_09-05-2024_L.csv","SING18119_P2_karaoke_V2_nomask_CB_08-01-2024_R.csv","SING18119_P2_karaoke_V7_nomask_CB_08-28-2024_L.csv","SING18121_P2_karaoke_V2_nomask_CB_07-31-2024_R.csv","SING18121_P2_karaoke_V7_nomask_CB_08-29-2024_R.csv","SING18122_P2_karaoke_V2_nomask_AP_08-02-2024_L.csv","SING18122_P2_karaoke_V7_nomask_AP_09-23-2024_R.csv","SING19120_P2_jukebox_V2_nomask_CB_08-19-2024_R.csv","SING19120_P2_jukebox_V7_nomask_CB_09-16-2024_L.csv","SING19124_P2_jukebox_V2_nomask_CB_08-16-2024_L.csv","SING19124_P2_jukebox_V7_nomask_CB_09-13-2024_R.csv","SING19128_P2_jukebox_V2_nomask_AP_08-13-2024_L.csv","SING19128_P2_jukebox_V7_nomask_AP_09-17-2024_R.csv","SING19129_P2_jukebox_V2_nomask_CB_08-16-2024_L.csv","SING19129_P2_jukebox_V7_nomask_CB_09-18-2024_L.csv","SING19130_P2_jukebox_V2_nomask_CB_08-15-2024_L.csv","SING19130_P2_jukebox_V7_nomask_CB_09-17-2024_L.csv","SING2003_P1_sing_V2_nomask_CB_05-03-2021_L.csv","SING2003_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING2008_P1_sing_V2_mask_CB_00-00-0000_L.csv","SING2008_P1_sing_V7_mask_CB_10-21-2021_L.csv","SING20131_P2_playlist_V2_nomask_CB_09-23-2024_L.csv","SING20131_P2_playlist_V7_nomask_CB_10-21-2024_L.csv","SING20132_P2_playlist_V2_nomask_CB_09-19-2024_R.csv","SING20132_P2_playlist_V7_nomask_CB_10-21-2024_R.csv","SING20134_P2_playlist_V2_nomask_AP_09-20-2024_L.csv","SING20134_P2_playlist_V7_nomask_AP_10-18-2024_L.csv","SING20137_P2_playlist_V2_nomask_AP_09-25-2024_R.csv","SING20137_P2_playlist_V7_nomask_AP_10-23-2024_L.csv","SING21136_P2_karaoke_V2_nomask_DG_10-25-2024_R.csv","SING21136_P2_karaoke_V7_nomask_DG_11-22-2024_R.csv","SING21139_P2_karaoke_V2_nomask_DG_10-23-2024_R.csv","SING21139_P2_karaoke_V7_nomask_DG_11-22-2024_R.csv","SING21140_P2_karaoke_V2_nomask_CB_10-28-2024_L.csv","SING21140_P2_karaoke_V7_nomask_CB_11-21-2024_L.csv","SING21141_P2_karaoke_V2_nomask_CB_10-23-2024_R.csv","SING21141_P2_karaoke_V7_nomask_CB_11-26-2024_L.csv","SING21145_P2_karaoke_V2_nomask_DG_10-28-2024_R.csv","SING21145_P2_karaoke_V7_nomask_DG_11-26-2024_R.csv","SING22149_P2_sing_V2_nomask_DG_01-07-2025_R.csv","SING22149_P2_sing_V7_nomask_DG_02-07-2025_R.csv","SING22153_P2_sing_V2_nomask_DG_01-08-2025_R.csv","SING22153_P2_sing_V7_nomask_DG_02-14-2025_R.csv","SING22154_P2_sing_V2_nomask_AP_01-09-2025_R.csv","SING22154_P2_sing_V7_nomask_AP_02-12-2025_L.csv","SING22160_P2_sing_V2_nomask_DG_01-13-2025_R.csv","SING22160_P2_sing_V7_nomask_DG_02-11-2025_R.csv","SING23151_P2_jukebox_V2_nomask_CB_01-17-2025_L.csv","SING23151_P2_jukebox_V7_nomask_CB_02-19-2025_R.csv","SING23152_P2_jukebox_V2_mask_AP_01-16-2025_L.csv","SING23152_P2_jukebox_V7_mask_AP_02-13-2025_L.csv","SING23155_P2_jukebox_V2_nomask_AP_01-16-2025_L.csv","SING23155_P2_jukebox_V7_nomask_AP_02-13-2025_R.csv","SING23156_P2_jukebox_V2_nomask_AP_01-14-2025_L.csv","SING23156_P2_jukebox_V7_nomask_AP_02-14-2025_L.csv","SING23157_P2_jukebox_V2_nomask_CB_01-15-2025_R.csv","SING23157_P2_jukebox_V7_nomask_CB_02-19-2025_R.csv","SING25166_P2_playlist_V2_nomask_CB_04-28-2025_L.csv","SING25166_P2_playlist_V7_nomask_CB_05-27-2025_L.csv","SING25171_P2_playlist_V2_nomask_DG_04-23-2025_R.csv","SING25171_P2_playlist_V7_nomask_AP_05-30-2025_L.csv","SING25173_P2_playlist_V2_nomask_CB_04-21-2025_L.csv","SING25173_P2_playlist_V7_nomask_CB_05-21-2025_R.csv","SING25174_P2_playlist_V2_nomask_CB_04-23-2025_L.csv","SING25174_P2_playlist_V7_nomask_CB_05-21-2025_R.csv","SING25176_P2_playlist_V2_nomask_DG_04-28-2025_R.csv","SING25176_P2_playlist_V7_nomask_AP_05-23-2025_L.csv","SING26178_P2_sing_V2_nomask_CB_05-29-2025_R.csv","SING26178_P2_sing_V7_nomask_CB_06-27-2025_R.csv","SING26179_P2_sing_V2_nomask_CB_06-02-2025_R.csv","SING26179_P2_sing_V7_nomask_CB_07-02-2025_R.csv","SING26180_P2_sing_V2_nomask_DG_06-02-2025_R.csv","SING26180_P2_sing_V7_nomask_DG_06-26-2025_R.csv","SING26181_P2_sing_V2_nomask_CB_06-03-2025_L.csv","SING26181_P2_sing_V7_nomask_CB_06-27-2025_R.csv","SING26184_P2_sing_V2_nomask_DG_05-29-2025_R.csv","SING26184_P2_sing_V7_nomask_DG_07-02-2025_R.csv","SING3013_P1_sing_V2_mask_AP_10-05-2021_L.csv","SING3015_P1_sing_V2_nomask_CB_00-00-0000_L.csv","SING3015_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING3016_P1_sing_V2_nomask_DG_10-20-2021_L.csv","SING4020_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING4022_P1_sing_V2_mask_CB_00-00-0000_L.csv","SING4022_P1_sing_V7_mask_CB_07-08-2022_L.csv","SING5031_P2_karaoke_V2_mask_CB_11-10-2022_R.csv","SING5031_P2_karaoke_V7_nomask_CB_00-00-0000_L.csv","SING5032_P2_karaoke_V2_nomask_CB_11-13-2022_R.csv","SING5032_P2_karaoke_V7_nomask_CB_00-00-0000_L.csv","SING5034_P2_karaoke_V2_nomask_CB_11-10-2022_R.csv"
"1",NA,NA,NA,NA,"7","1","2","1","66","27",NA,NA,"1",NA,NA,NA,"2",NA,"10",NA,NA,NA,NA,"1",NA,"1",NA,"1","42",NA,NA,NA,"2",NA,NA,NA,NA,"4","9","1","2",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"1",NA,NA,NA,"1","2","1",NA,NA,NA,NA,"1","1",NA,NA,"1","2",NA,NA,"1","1",NA,"1",NA,NA,"1","2","3",NA,NA,NA,NA,NA,"1","5",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,"3",NA,"10","17",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,"108","1",NA,NA,NA,NA,"5","1","5","3","1","12",NA,"108",NA,NA,NA,NA,NA,"5",NA,"1",NA,NA,"4","4",NA,NA,"2","1",NA,"1","1",NA,"1","35","6",NA,NA,NA
"2",NA,NA,NA,NA,"2","1","1","1","1","1",NA,NA,"1",NA,NA,NA,"2",NA,"2",NA,NA,NA,NA,"1",NA,"16",NA,"1","4",NA,NA,NA,"9",NA,NA,NA,NA,"9","3","2","9",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,"4","1","4",NA,NA,NA,NA,"2","1",NA,NA,"4","1",NA,NA,"10","7",NA,"4",NA,NA,"1","1","3",NA,NA,NA,NA,NA,"1","1",NA,NA,"3",NA,NA,NA,NA,NA,NA,"1","12","1",NA,NA,"2",NA,"2","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","108",NA,NA,NA,NA,"20","24","2","1","10","4",NA,"7",NA,NA,NA,NA,NA,"2",NA,"1",NA,NA,"4","1",NA,NA,"2","1",NA,"16","2",NA,"2","10","10",NA,NA,NA
"2",NA,NA,NA,NA,"2","1","2","1","120","6",NA,NA,"40",NA,NA,NA,"1",NA,"14",NA,NA,NA,NA,"132",NA,"1",NA,"1","9",NA,NA,NA,"1",NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"5",NA,NA,NA,"8","1","10",NA,NA,NA,NA,"1","4",NA,NA,"2","2",NA,NA,"1","1",NA,"1",NA,NA,"1","1","4",NA,NA,NA,NA,NA,"2","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"4","1","4",NA,NA,"3",NA,"8","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","2",NA,NA,NA,NA,"2","3","3","1","2","1",NA,"6",NA,NA,NA,NA,NA,"43",NA,"1",NA,NA,"4","1",NA,NA,"2","1",NA,"1","1",NA,"1","6","16",NA,NA,NA
"1",NA,NA,NA,NA,"20","2","1","2","22","1",NA,NA,"1",NA,NA,NA,"1",NA,"300",NA,NA,NA,NA,"3",NA,"4",NA,"7","1",NA,NA,NA,"15",NA,NA,NA,NA,"4","1","1","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"6",NA,NA,NA,"16","2","2",NA,NA,NA,NA,"1","2",NA,NA,"3","2",NA,NA,"1","1",NA,"1",NA,NA,"6","1","1",NA,NA,NA,NA,NA,"1","3",NA,NA,"4",NA,NA,NA,NA,NA,NA,"8","1","14",NA,NA,"2",NA,"32","6",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,"108","108",NA,NA,NA,NA,"2","6","6","1","2","1",NA,"1",NA,NA,NA,NA,NA,"3",NA,"2",NA,NA,"4","1",NA,NA,"2","2",NA,"2","1",NA,"1","3","2",NA,NA,NA
"14",NA,NA,NA,NA,"2","4","2","1","108","4",NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,"3",NA,"2","12",NA,NA,NA,"4",NA,NA,NA,NA,"1","1","2","1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,"1",NA,NA,NA,"2","2","1",NA,NA,NA,NA,"2","2",NA,NA,"2","4",NA,NA,"1","4",NA,"1",NA,NA,"4","18","2",NA,NA,NA,NA,NA,"1","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,"18","4","2",NA,NA,"2",NA,"2","1",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"108","108",NA,NA,NA,NA,"13","2","9","2","4","2",NA,"1",NA,NA,NA,NA,NA,"12",NA,"1",NA,NA,"1","1",NA,NA,"1","1",NA,"1","4",NA,"1","35","3",NA,NA,NA
"28",NA,NA,NA,NA,"4","6","1","7","39","33",NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"2",NA,"7",NA,"1","9",NA,NA,NA,"1",NA,NA,NA,NA,"12","1","1","26",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,"1",NA,NA,NA,"22","2","1",NA,NA,NA,NA,"12","1",NA,NA,"1","5",NA,NA,"6","2",NA,"3",NA,NA,"2","1","1",NA,NA,NA,NA,NA,"1","24",NA,NA,"11",NA,NA,NA,NA,NA,NA,"1","5","18",NA,NA,"1",NA,"20","2",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,"108","108",NA,NA,NA,NA,"1","3","9","1","2","1",NA,"5",NA,NA,NA,NA,NA,"1",NA,"12",NA,NA,"8","1",NA,NA,"1","1",NA,"44","4",NA,"1","6","1",NA,NA,NA
"1",NA,NA,NA,NA,"4","17","7","2","144","5",NA,NA,"6",NA,NA,NA,"1",NA,"348",NA,NA,NA,NA,"1",NA,"1",NA,"2","1",NA,NA,NA,"2",NA,NA,NA,NA,"3","1","2","65",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"4","3","1",NA,NA,NA,NA,"4","1",NA,NA,"1","2",NA,NA,"2","1",NA,"2",NA,NA,"2","1",NA,NA,NA,NA,NA,NA,"2","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"5","2","10",NA,NA,"4",NA,"2","1",NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,"108","108",NA,NA,NA,NA,"3","1","1","1","2","2",NA,"16",NA,NA,NA,NA,NA,"2",NA,"2",NA,NA,"2","1",NA,NA,"7","1",NA,"1","5",NA,"2","2","18",NA,NA,NA
"1",NA,NA,NA,NA,"1","1","16","26","120","21",NA,NA,"5",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"3",NA,"2",NA,"2","28",NA,NA,NA,"2",NA,NA,NA,NA,"1","1","6","4",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"6",NA,NA,NA,"2","12","1",NA,NA,NA,NA,"2","1",NA,NA,"3","68",NA,NA,"4","1",NA,"2",NA,NA,"6","5",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","6","6",NA,NA,"20",NA,"1","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","108",NA,NA,NA,NA,"6","2","1","2","2","1",NA,"1",NA,NA,NA,NA,NA,"2",NA,"1",NA,NA,"1","1",NA,NA,"3","1",NA,"2","2",NA,"1","8","2",NA,NA,NA
"5",NA,NA,NA,NA,"2","1","2","6","132","8",NA,NA,"5",NA,NA,NA,"1",NA,"168",NA,NA,NA,NA,"4",NA,"1",NA,"10","2",NA,NA,NA,"24",NA,NA,NA,NA,"15","2","4","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"3",NA,NA,NA,"1","8","2",NA,NA,NA,NA,"1","5",NA,NA,"1","42",NA,NA,"6","4",NA,"4",NA,NA,"2","8",NA,NA,NA,NA,NA,NA,"1","2",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1","5",NA,NA,"5",NA,"2","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","108",NA,NA,NA,NA,"4","6","10","6","2","3",NA,"1",NA,NA,NA,NA,NA,"4",NA,"1",NA,NA,"16","1",NA,NA,"108","1",NA,"2","2",NA,"1","1","4",NA,NA,NA
"1",NA,NA,NA,NA,"792","31","1","2","120","2",NA,NA,"1",NA,NA,NA,"1",NA,"2",NA,NA,NA,NA,"2",NA,"1",NA,"3","6",NA,NA,NA,"9",NA,NA,NA,NA,"3","7","1","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"12",NA,NA,NA,"2","8","9",NA,NA,NA,NA,"2","1",NA,NA,"3","1",NA,NA,"8","1",NA,"1",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"2","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","3","2",NA,NA,"2",NA,"17","1",NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,"108","5",NA,NA,NA,NA,"1","2","14","36","6","2",NA,"3",NA,NA,NA,NA,NA,"26",NA,"1",NA,NA,"2","1",NA,NA,"17","10",NA,"1","12",NA,"1","3","13",NA,NA,NA
"1",NA,NA,NA,NA,"18","20","2","1","180","1",NA,NA,"6",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"2",NA,"1",NA,"1","1",NA,NA,NA,"5",NA,NA,NA,NA,"13","3","4","1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"6",NA,NA,NA,"6","2","1",NA,NA,NA,NA,"11","1",NA,NA,"5","5",NA,NA,"2","1",NA,"1",NA,NA,"10","6",NA,NA,NA,NA,NA,NA,"7","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","1","4",NA,NA,"2",NA,"16","5",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,"108","108",NA,NA,NA,NA,"1","5","10","2","2","1",NA,"1",NA,NA,NA,NA,NA,"1",NA,"2",NA,NA,"3","1",NA,NA,"6","1",NA,"1","1",NA,"1","1","16",NA,NA,NA
"4",NA,NA,NA,NA,"2","18","48","1","20","2",NA,NA,"63",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,"4",NA,"1","4",NA,NA,NA,"2",NA,NA,NA,NA,"1","10","2","23",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"24",NA,NA,NA,"2","1","10",NA,NA,NA,NA,"26","2",NA,NA,"6","2",NA,NA,"5","1",NA,"1",NA,NA,"4","10",NA,NA,NA,NA,NA,NA,"2","2",NA,NA,"5",NA,NA,NA,NA,NA,NA,"2","1","4",NA,NA,"4",NA,"1","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","108",NA,NA,NA,NA,"8","1","58","1","2","2",NA,"1",NA,NA,NA,NA,NA,"1",NA,"3",NA,NA,"49","1",NA,NA,"5","1",NA,"4","1",NA,"1","7","28",NA,NA,NA
"6",NA,NA,NA,NA,"1","10","27","2","11","8",NA,NA,NA,NA,NA,NA,"1",NA,"10",NA,NA,NA,NA,"5",NA,"1",NA,"8","1",NA,NA,NA,"1",NA,NA,NA,NA,"6","4","8","2",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"18","2","2",NA,NA,NA,NA,"2","3",NA,NA,"5","24",NA,NA,"14","11",NA,"1",NA,NA,"34","4",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,"2",NA,"5","6",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"108","108",NA,NA,NA,NA,"2","1","25","2","1","4",NA,"12",NA,NA,NA,NA,NA,"2",NA,"2",NA,NA,"1","1",NA,NA,"1","13",NA,"17","2",NA,"4","2","4",NA,NA,NA
"6",NA,NA,NA,NA,"1","1","7","2","1","6",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"9",NA,"1",NA,"1","16",NA,NA,NA,"4",NA,NA,NA,NA,"1","4","4","6",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"10","1","2",NA,NA,NA,NA,"2","8",NA,NA,"1","12",NA,NA,"4","1",NA,"1",NA,NA,"2","12",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"2",NA,NA,NA,NA,NA,NA,"3","2","6",NA,NA,"2",NA,"2","1",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"108","108",NA,NA,NA,NA,"2","4","1","1","1","1",NA,"1",NA,NA,NA,NA,NA,"2",NA,"36",NA,NA,"12","1",NA,NA,"2","1",NA,"1","3",NA,"2","13","1",NA,NA,NA
"16",NA,NA,NA,NA,"8","3","3","1","1","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"6",NA,"12",NA,"2","2",NA,NA,NA,"2",NA,NA,NA,NA,"1","2","2","8",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"2","1","2",NA,NA,NA,NA,"3","2",NA,NA,"6","2",NA,NA,"2","5",NA,"14",NA,NA,"2","1",NA,NA,NA,NA,NA,NA,"1","2",NA,NA,"2",NA,NA,NA,NA,NA,NA,"4","5","3",NA,NA,"1",NA,"2","3",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"108","108",NA,NA,NA,NA,"2","3","4","4","2","1",NA,"2",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"8","1",NA,NA,"3","1",NA,"3","1",NA,"1","1","14",NA,NA,NA
"7",NA,NA,NA,NA,"1","8","1","1","1","14",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"94",NA,"1",NA,"1","2",NA,NA,NA,"5",NA,NA,NA,NA,"2","20","32","9",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"4",NA,NA,NA,"2","14","3",NA,NA,NA,NA,"1","4",NA,NA,"3","2",NA,NA,"4","7",NA,"11",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,"3",NA,"2","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","108",NA,NA,NA,NA,"8","6","3","2","2","2",NA,"10",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"6","1",NA,NA,"4","1",NA,"23","2",NA,"1","10","17",NA,NA,NA
"2",NA,NA,NA,NA,"1","1","10","2","7","20",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"4","33",NA,NA,NA,"6",NA,NA,NA,NA,"2","6","2","14",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"3",NA,NA,NA,"16","6","1",NA,NA,NA,NA,"4","2",NA,NA,"4","2",NA,NA,"6","4",NA,"1",NA,NA,"24","7",NA,NA,NA,NA,NA,NA,"1","2",NA,NA,"3",NA,NA,NA,NA,NA,NA,"1","6","2",NA,NA,"1",NA,"12","7",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"108","108",NA,NA,NA,NA,"52","1","2","16","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6","4",NA,NA,"2","1",NA,"204","14",NA,"2","2","1",NA,NA,NA
"5",NA,NA,NA,NA,"2","3","2","2","1","360",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,"1",NA,"4",NA,"10","4",NA,NA,NA,"1",NA,NA,NA,NA,"1","26","2","2",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,"1",NA,NA,NA,"1","2","1",NA,NA,NA,NA,"24","24",NA,NA,"1","3",NA,NA,"6","2",NA,"2",NA,NA,"24","3",NA,NA,NA,NA,NA,NA,"1","2",NA,NA,"20",NA,NA,NA,NA,NA,NA,"1","1","6",NA,NA,"22",NA,"1","2",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"108","2",NA,NA,NA,NA,"132","1","4","16","3","2",NA,"4",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"6","7",NA,NA,"1","1",NA,"3","2",NA,"3","2","1",NA,NA,NA
